cve_id,project_name,project_language,affects_multiple,version_introduced,version_patched,cve_publish_date,cvss,project_severity_rating,patch_commit,patch_language,patch_path,patch_location,location_category,nvd_cwe,manual_label,subclass_label,nvd_override,memory_unsafety,primary_advisory,other_references,summary,additional_notes
CVE-2017-1000415,MatrixSSL,C,N,-,-,1/9/2018,4.3; 5.9,-,-,-,-,X.509,X.509,CWE-295: Improper Certificate Validation,Other,-,Y,N,-,https://nvd.nist.gov/vuln/detail/CVE-2017-1000415; https://www.ieee-security.org/TC/SP2017/papers/231.pdf,"X.509 certificate validation misinterprets the UTCTime year field, causing MatrixSSL to miscalculate the certificate expiration date for some certificates. Classified as Other since it's specific to UTCTime handling.",-
CVE-2017-2782,MatrixSSL,C,N,-,-,6/22/2017,6.4; 9.1; 6.5,-,-,-,-,X.509,X.509,CWE-190: Integer Overflow or Wraparound,Numeric Error,Integer Overflow,N,N,-,https://nvd.nist.gov/vuln/detail/CVE-2017-2782; https://talosintelligence.com/vulnerability_reports/TALOS-2017-0278,X.509 certificate parsing is vulnerable to an integer overflow when the general names extension is parsed for a maliciously crafted certificate.,-
CVE-2017-2781,MatrixSSL,C,N,-,-,6/22/2017,7.5; 8.1; 9.8,-,-,-,-,X.509,X.509,CWE-787: Out-of-bounds Write,Memory Management,Buffer Overflow,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2017-2781; https://talosintelligence.com/vulnerability_reports/TALOS-2017-0277,"X.509 certificate parsing is vulnerable to a heap-based buffer overflow since a certificate can contain N + 1 object identifiers but the implementation will allocated an ASN.1 buffer of N bytes, resulting in an overflow.",-
CVE-2017-2780,MatrixSSL,C,N,-,-,6/22/2017,7.5; 8.1; 9.8,-,-,-,-,X.509,X.509,CWE-787: Out-of-bounds Write,Memory Management,Buffer Overflow,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2017-2780; https://talosintelligence.com/vulnerability_reports/TALOS-2017-0276,"Similarly to CVE-2017-2781, X.509 certificate parsing is vulnerable to a heap-based buffer overflow since the implementation does not check whether the number of object identifiers is larger than the allocated buffer for object identifiers.",-
CVE-2016-8671,MatrixSSL,C,N,-,-,1/13/2017,4.3; 5.9,-,-,-,-,-,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Numeric Error,-,N,N,-,"https://nvd.nist.gov/vuln/detail/CVE-2016-8671; https://blog.fuzzing-project.org/54-Update-on-MatrixSSL-miscalculation-CVE-2016-8671,-incomplete-fix-for-CVE-2016-6887.html","The modular exponentiation function in MatrixSSL's bignum implementation produced incorrect results for certain inputs, which can potentially allow key recovery.",-
CVE-2016-6892,MatrixSSL,C,N,-,-,1/5/2017,5.0; 7.5,-,-,-,-,X.509,X.509,CWE-416: Use After Free,Memory Management,Memory Leak,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6892; https://www.kb.cert.org/vuls/id/396440,X.509 certificate parsing is vulnerable to an invalid free on unallocated memory given a maliciously crafted certificate.,-
CVE-2016-6891,MatrixSSL,C,N,-,-,1/5/2017,5.0; 7.5,-,-,-,-,X.509/ASN.1,X.509,CWE-125: Out-of-bounds Read,Memory Management,Buffer Overflow,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6891; https://www.kb.cert.org/vuls/id/396440,ASN.1 bit field parsing can lead to OOB read given a carefully crafted X.509 certificate.,-
CVE-2016-6890,MatrixSSL,C,N,-,-,1/5/2017,10.0; 9.8,-,-,-,-,X.509,X.509,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,Memory Management,Buffer Overflow,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6890; https://www.kb.cert.org/vuls/id/396440,X.509 certificate parsing can lead a heap-based buffer overflow since the subject alt name field is not correctly parsed.,-
CVE-2016-6887,MatrixSSL,C,N,-,-,1/13/2017,4.3; 5.9,-,-,-,-,-,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Numeric Error,-,N,N,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6887; https://blog.fuzzing-project.org/51-Fun-with-Bignums-Crashing-MatrixSSL-and-more.html,"MatrixSSL's modular exponentiation implementation can produce incorrect results for particular inputs, potentially allowing key recovery.",-
CVE-2016-6886,MatrixSSL,C,N,-,-,1/13/2017,5.0; 7.5,-,-,-,-,Modular exponentiation,-,CWE-320: Key Management Errors,Memory Management,Buffer Overflow,Y,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6886; https://blog.fuzzing-project.org/51-Fun-with-Bignums-Crashing-MatrixSSL-and-more.html,Modular exponentiation implementation can cause an OOB read since it does not account for zero-sized inputs.,-
CVE-2016-6885,MatrixSSL,C,N,-,-,1/13/2017,5.0; 7.5,-,-,-,-,Modular exponentiation,-,CWE-416: Use After Free,Numeric Error,-,Y,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6885; https://blog.fuzzing-project.org/51-Fun-with-Bignums-Crashing-MatrixSSL-and-more.html,Modular exponentiation implementation either returns an error or causes an invalid free with certain base/modulus combinations.,-
CVE-2016-6884,MatrixSSL,C,N,-,-,3/3/2017,4.3; 5.9,-,-,-,-,TLS,-,CWE-125: Out-of-bounds Read,Memory Management,Buffer Overflow,N,Y,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6884; https://www.openwall.com/lists/oss-security/2016/08/19/8,TLS 1.1/1.2 with CBC mode can cause an OOB read.,-
CVE-2016-6883,MatrixSSL,C,Y (CVE-2017-13099; CVE-2017-13098),-,3.8.3,3/3/2017,4.3; 5.9,-,-,-,-,TLS,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6883; https://www.openwall.com/lists/oss-security/2016/08/19/8,"TLS implementation using RSA ciphersuites is vulnerable to a Bleichenbacher variant attack, where information is leaked from an RSA private key operation.",-
CVE-2016-6882,MatrixSSL,C,Y,-,3.8.7,3/3/2017,4.3; 5.9,-,-,-,-,TLS,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor; CWE-320: Key Management Errors,Side Channel,-,N (side channel),N,-,https://nvd.nist.gov/vuln/detail/CVE-2016-6882; https://www.openwall.com/lists/oss-security/2016/08/19/7; https://people.redhat.com/~fweimer/rsa-crt-leaks.pdf,TLS implementation is vulnerable to a Lenstra side-channel attack from information leaked from the RSA private key. The fix adds an extra signature validation test so that the TLS handshake will fail earlier.,-
CVE-2021-40528,Libgcrypt,C,N,-,1.9.4,9/6/2021,2.6; 5.9,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=3462280f2e23e16adf3ed5176e0f2413d8861320,C,cipher/elgamal.c,El Gamal,Encryption Algorithms,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,Cryptographic Issue,Parameter Validation,N,N,-,https://nvd.nist.gov/vuln/detail/CVE-2021-40528; https://eprint.iacr.org/2021/923.pdf,"El Gamal implementation allows a too-small ephemeral key, which opens it up to a cross-configuration attack if the recipient's key is generated by a different cryptography library (e.g., an interoperability problem).",-
CVE-2021-33560,Libgcrypt,C,N,-,1.9.3,6/8/2021,5.0; 7.5,-,https://github.com/gpg/libgcrypt/commit/632d80ef30e13de6926d503aa697f92b5dbfbc5e,C,cipher/elgamal.c,El Gamal,Encryption Algorithms,CWE-203: Observable Discrepancy,Side Channel,-,N (side channel),N,-,https://bugzilla.redhat.com/show_bug.cgi?id=1970096; https://eprint.iacr.org/2021/923.pdf,El Gamal implementation is vulnerable to a side-channel attack because it doesn't implement exponent blinding. Patch commit adds blinding and otherwise hardens El Gamal implementation.,-
CVE-2021-3345,Libgcrypt,C,N,-,1.9.1,1/29/2021,7.2; 7.8,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=512c0c75276949f13b6373b5c04f7065af750b08,C,cipher/hash-common.c,Hashing (helper),Other Primitives,CWE-787: Out-of-bounds Write,Memory Management,Buffer Overflow,N,Y,https://lists.gnupg.org/pipermail/gnupg-announce/2021q1/000456.html,https://bugs.chromium.org/p/project-zero/issues/detail?id=2145,"Libgcrypt hash helper function incorrectly assumes that the data allocated to a block will not exceed the algorithm's block size, which an cause a heap-based buffer overflow.",-
CVE-2019-13627,Libgcrypt,C,Y,-,1.8.5,9/25/2019,2.6; 6.3,-,https://github.com/gpg/libgcrypt/commit/b9577f7c89b4327edc09f2231bc8b31521102c79,C,cipher/ecc-ecdsa.c,ECDSA,Signature Algorithms,CWE-203: Observable Discrepancy,Side Channel,-,N (side channel),N,-,https://www.openwall.com/lists/oss-security/2019/10/02/2; https://lists.debian.org/debian-lts-announce/2020/01/msg00001.html; https://eprint.iacr.org/2020/728.pdf,ECDSA implementation is vulnerable to a timing side-channel attack since the bit-length of the scalar in scalar multiplication is leaked. This issue also affects several other libraries (not exclusive to Libgcrypt).,-
CVE-2019-12904,Libgcrypt,C,N,-,-,6/20/2019,4.3; 5.9,-,https://github.com/gpg/libgcrypt/commit/daedbbb5541cd8ecda1459d3b843ea4d92788762; https://github.com/gpg/libgcrypt/commit/a4c561aab1014c3630bc88faf6f5246fee16b020,C,cipher/rijndael.c; cipher/cipher-gcm.c,AES,Encryption Algorithms,CWE-668: Exposure of Resource to Wrong Sphere,Side Channel,-,N (side channel),N,https://nvd.nist.gov/vuln/detail/CVE-2019-12904,https://dev.gnupg.org/T4541; https://eprint.iacr.org/2016/596.pdf,AES implementation is vulnerable to a flush-and-reload side-channel attack sind ethe CPU cache can assign two processes the same physical address even if they have different virtual addresses.,"Disputed by the LibreSSL team: ""The vendor's position is that the issue report cannot be validated because there is no description of an attack."""
CVE-2018-6829,Libgcrypt,C,N,-,-,2/7/2018,5.0; 7.5,-,-,C,cipher/elgamal.c,El Gamal,Encryption Algorithms,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,Cryptographic Issue,Other,N,N,https://nvd.nist.gov/vuln/detail/CVE-2018-6829,https://github.com/weikengchen/attack-on-libgcrypt-elgamal; https://lists.gnupg.org/pipermail/gcrypt-devel/2018-February/004400.html,"El Gamal encryption implementation doesn't properly encode plaintexts, leaving it vulnerable to a ciphertext-only attack. Unclear from the project discussion thread whether Libgcrypt deemed this significant enough to patch. Marked as Other in sub-classification due to lack of patch commit.",-
CVE-2018-0495,Libgcrypt,C,Y,-,1.8.3,6/13/2018,1.9; 4.7,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=9010d1576e278a4274ad3f4aa15776c28f6ba965,C,cipher/ecc-ecdsa.c,ECDSA,Signature Algorithms,CWE-203: Observable Discrepancy,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2018q2/000426.html,https://tches.iacr.org/index.php/TCHES/article/view/7337,"ECDSA signature generation is vulnerable to a side-channel attack allowing private key recovery (""Return of the Hidden Number Problem"") that also affected several other libraries. Patch commit adds exponent blinding to mitigate this.",-
CVE-2017-9526,Libgcrypt,C,N,-,1.7.7,6/11/2017,4.3; 5.9,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=f9494b3f258e01b6af8bd3941ce436bcc00afc56,C,cipher/ecc-eddsa.c,EdDSA,Signature Algorithms,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://nvd.nist.gov/vuln/detail/CVE-2017-9526,https://bugzilla.suse.com/show_bug.cgi?id=1042326,"EdDSA session key handling implementation is vulnerable to a side-channel attack, allowing an attacker that has recovered the session key to then recover the long-term secret key. Patch commit stores the session key in secure memory to ensure operations are constant time.",-
CVE-2017-7526,Libgcrypt,C,N,-,1.7.8,7/26/2018,4.3; 6.8; 6.1,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=8725c99ffa41778f382ca97233183bcd687bb0ce,C,cipher/rsa.c,RSA,Signature Algorithms,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor; CWE-310: Cryptographic Issues,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2017q2/000408.html,https://eprint.iacr.org/2017/627.pdf,RSA implementation is vulnerable to a flush and reload local side-channel attack. Primary fix is to add exponent blinding.,-
CVE-2017-0379,Libgcrypt,C,N,-,1.8.1,8/29/2017,5.0; 7.5,-,https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=da780c8183cccc8f533c8ace8211ac2cb2bdee7b,C,cipher/ecc.c,ECC,Signature Algorithms,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://lists.debian.org/debian-security-announce/2017/msg00221.html,https://eprint.iacr.org/2017/806.pdf,ECC/Curve25519 implementation is vulnerable to a microarchitectural side-channel attack that leaks information about the private key since the field arithmetic operations are not properly constant-time. Patch commit adds further input validation to block maliciously crafted input to take advantage of this issue.,-
CVE-2016-6313,Libgcrypt,C,N,0.1.0,1.7.3,12/13/2016,5.0; 5.3,-,https://github.com/gpg/libgcrypt/commit/8dd45ad957b54b939c288a68720137386c7f6501,C,random/random-csprng.c,RNG,BigNum,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Cryptographic Issue,Insufficient Randomness,N,N,https://lists.gnupg.org/pipermail/gnupg-announce/2016q3/000395.html,-,Libgcrypt's PRNG contains a bug where an attacker who already has a certain number of bytes from the PRNG can predict some number of future output bytes.,"From project security advisory: ""This bug exists since 1998 in all GnuPG and Libgcrypt versions."""
CVE-2015-7511,Libgcrypt,C,N,-,1.6.5,4/19/2016,1.9; 2.9,-,-,-,-,ECDH/ECC,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2016q1/000384.html,https://eprint.iacr.org/2016/129.pdf,ECDH encryption implementation is vulnerable to a side-channel attack that monitors electromagnetic emanations and allows an attacker to recover the decryption keys.,-
CVE-2015-0837,Libgcrypt,C,N,-,1.6.3,11/29/2019,4.3; 5.9,-,-,-,-,Modular exponentiation,-,CWE-203: Observable Discrepancy,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2015q1/000364.html,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163050,Modular exponentiation implementation was vulnerable to a timing side-channel attack since it relied on a pre-computed table.,-
CVE-2014-5270,Libgcrypt,C,N,-,1.5.4,10/10/2014,2.1,-,-,-,-,El Gamal,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2014q3/000352.html,https://www.openwall.com/lists/oss-security/2014/08/16/2; https://www.cs.tau.ac.il/~tromer/handsoff/,El Gamal encryption implementation is vulnerable to a separate side-channel attack using metal voltage data due to non-constant-time ciphertext randomization and normalization.,-
CVE-2014-3591,Libgcrypt,C,N,-,1.6.3,11/29/2019,1.9; 4.2,-,https://github.com/gpg/libgcrypt/commit/410d70bad9a650e3837055e36f157894ae49a57d,C,cipher/elgamal.c,El Gamal,Encryption Algorithms,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2015q1/000364.html,https://www.cs.tau.ac.il/~tromer/radioexp/,El Gamal decryption implementation is vulnerable to a side-channel attack using electromagnetic fluctuations. Patch commit adds ciphertext blinding to El Gamal.,-
CVE-2013-4242,Libgcrypt,C,N,-,1.5.3,8/10/2013,1.9,-,-,-,-,RSA,-,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N (side channel),N,https://lists.gnupg.org/pipermail/gnupg-announce/2013q3/000330.html,https://access.redhat.com/errata/RHSA-2013:1457.html; https://eprint.iacr.org/2013/448.pdf,"RSA implementation is vulnerable to a flush-and-reload cache side-channel attack that monitors data access in shared memory pages, potentially allowing private key recovery.",-
CVE-2013-4576,Libgcrypt,C,N,-,1.4.16,12/20/2013,2.1,-,https://github.com/gpg/libgcrypt/commit/dec048b2ec79271a2f4405be5b87b1e768b3f1a9,C,cipher/rsa.c,RSA,Signature Algorithms,CWE-255: Credentials Management Errors,Side Channel,-,N (side channel),N,https://github.com/advisories/GHSA-f43f-q929-x2qf,https://lists.gnupg.org/pipermail/gnupg-devel/2013-December/028102.html; https://www.tau.ac.il/~tromer/papers/acoustic-20131218.pdf,"Libgcrypt's RSA key generation is vulnerable to an acoustic side-channel attack, allowing attackers to recover RSA keys.",-
CVE-2021-41581,LibreSSL,C,N,-,3.5.0,9/24/2021,4.3; 5.5,-,https://github.com/openbsd/src/commit/62ceddea5b1d64a1a362bbb7071d9e15adcde6b1,C,lib/libcrypto/x509/x509_constraints.c,X.509,X.509,CWE-125: Out-of-bounds Read,Memory Management,Buffer Overflow,N,Y,https://nvd.nist.gov/vuln/detail/CVE-2021-41581,https://github.com/libressl/openbsd/issues/126,X.509 certificate parsing is vulnerable to a buffer overread since the buffer does not contain a null-terminating string and it has off-by-one length checks (> instead of >=).,-
CVE-2019-25049,LibreSSL,C,N,2.9.1,3.2.2,7/1/2021,5.8; 7.1,-,-,-,-,ASN.1,-,CWE-125: Out-of-bounds Read,Memory Management,Buffer Overflow,N,Y,https://nvd.nist.gov/vuln/detail/CVE-2019-25049,https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=13920,ASN.1 parsing implementation contains a stack-based buffer overread.,"The patch commit listed in the NVD doesn't seem to be correct (doesn't match the function names and general description in the NVD), and so it is omitted."
CVE-2019-25048,LibreSSL,C,N,2.9.1,3.2.2,7/1/2021,5.8; 7.1,-,-,-,-,ASN.1,-,CWE-125: Out-of-bounds Read,Memory Management,Buffer Overflow,N,Y,https://nvd.nist.gov/vuln/detail/CVE-2019-25048,https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=13914,ASN.1 parsing implementation contains a heap-based buffer overread.,"The patch commit listed in the NVD doesn't seem to be correct (doesn't match the function names and general description in the NVD), and so it is omitted."
CVE-2018-12434,LibreSSL,C,Y,-,2.7.4,6/15/2018,1.0; 4.7,-,-,-,-,ECDSA/DSA,,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,Side Channel,-,N,N,https://nvd.nist.gov/vuln/detail/CVE-2018-12434,https://ftp.openbsd.org/pub/OpenBSD/LibreSSL/libressl-2.7.4-relnotes.txt,ECDSA signature generation is vulnerable to a memory-cache side-channel attack. (Return of the Hidden Number Problem),-
CVE-2018-8970,LibreSSL,C,N,-,2.7.1,3/24/2018,5.8; 7.4,-,https://github.com/libressl/openbsd/commit/0654414afcce51a16d35d05060190a3ec4618d42,,src/lib/libcrypto/x509/x509_vpm.c,X.509,X.509,CWE-295: Improper Certificate Validation,Cryptographic Issue,Certificate Verification,N,N,https://ftp.openbsd.org/pub/OpenBSD/LibreSSL/libressl-2.7.1-relnotes.txt,https://nvd.nist.gov/vuln/detail/CVE-2018-8970,"X.509 certificate parsing doesn't check for an edge case where the length of the name is zero, causing hostname verification to simply be omitted.",BoringSSL commit: https://boringssl.googlesource.com/boringssl/+/e759a9cd84198613199259dbed401f4951747cff
